Name,Type,Mileage,Year,Condition,Price
Audi Q4,220kW 50 Quattro 82kWh Black Edition 5dr Auto,5.0,2023,Electric,49.49
Audi Q8 e-tron,300kW 55 Quattro 114kWh Sport 5dr Auto,5.0,2023,Electric,66.99
Audi Q4,220kW 50 Quattro 82kWh Black Edition 5dr Auto,5.0,2023,Electric,nan
Audi A3,1.4 TFSI S Line 5dr S Tronic,43.999,2016,Petrol,15.69
Audi A5,35 TDI Sport 2dr S Tronic,6.0,2023,Diesel,34.39
Audi Q5,40 TDI Quattro Sport 5dr S Tronic,29.257,2020,Diesel,27.19
Audi A1,30 TFSI 110 S Line 5dr,10.05,2021,Petrol,20.49
Audi Q8,300kW 55 Quattro 114kWh Sport 5dr Auto,7.0,2024,Electric,nan
Audi A3,1.4 TFSI S Line 5dr,50.798,2016,Petrol,13.99
Audi Q8,50 TDI Quattro S Line 5dr Tiptronic [Leather],36.662,2020,Diesel,nan
Audi A4,2.0 TDI Ultra 190 S Line 4dr S Tronic,41.495,2017,Diesel,16.55
Audi Q5,40 TDI Quattro S Line 5dr S Tronic,34.407,2020,Diesel,31.59
Audi A1,25 TFSI Sport 5dr S Tronic,5.0,2023,Petrol,23.49
Audi RS7,RS 7 TFSI Quattro Vorsprung 5dr Tiptronic,6.459,2023,Petrol,89.9
Audi Q7,55 TFSI Quattro Black Edition 5dr Tiptronic,10.78,2022,Petrol,52.44
Audi S5,S5 Quattro 5dr Tiptronic,19.0,2017,Petrol,31.9
Audi Q7,55 TFSI Quattro S Line 5dr Tiptronic,25.08,2021,Petrol,42.49
Audi TT S,50 TFSI Quattro TTS Black Edition 2dr S Tronic,13.44,2019,Petrol,31.19
Audi S7,S7 TDI 344 Quattro 5dr Tip Auto,14.358,2022,Diesel,45.79
Audi TT,40 TFSI S Line 2dr S Tronic,5.0,2023,Petrol,nan
Audi RS4,RS 4 TFSI Quattro Carbon Black 5dr Tiptronic,34.151,2020,Petrol,52.69
Audi A3,1.2 TFSI 110 Sport 5dr [Nav],71.748,2016,Petrol,8.995
Audi A8,55 TFSI Quattro Black Edition 4dr Tiptronic,1.0,2023,Petrol,nan
Audi Q2,35 TFSI Black Edition 5dr,23.181,2021,Petrol,nan
Audi Q3,1.4T FSI SE 5dr S Tronic,50.896,2016,Petrol,13.75
Audi A1,1.4 TFSI Sport Nav 5dr,33.418,2018,Petrol,nan
Audi Q3,40 TDI Quattro S Line 5dr S Tronic,54.593,2019,Diesel,22.156
Audi A3 Saloon,35 TFSI Black Edition 4dr S Tronic,5.0,2024,Petrol,34.7
Audi A1,30 TFSI 110 S Line 5dr,21.975,2020,Petrol,18.0
Audi A1,25 TFSI Sport 5dr,48.632,2021,Petrol,15.249
Audi A5 Sportback,35 TFSI Black Edition 5dr S Tronic,5.0,2024,Petrol,37.5
Audi Q2,35 TFSI Sport 5dr S Tronic,5.0,2024,Petrol,29.9
Audi Q2,30 TFSI Black Edition 5dr,1.464,2024,Petrol,30.4
Audi Q5,50 TFSI e Quattro Sport 5dr S Tronic,1.279,2024,Hybrid,48.9
Audi Q2,30 TFSI S Line 5dr,5.0,2024,Petrol,29.9
Audi A4,40 TFSI S Line 4dr S Tronic,11.531,2019,Petrol,20.335
Audi Q5,50 TFSI e Quattro Sport 5dr S Tronic,1.659,2024,Hybrid,49.5
Audi A4 Avant,35 TDI S Line 5dr S Tronic,6.0,2024,Diesel,39.9
Audi A4 Avant,35 TFSI S Line 5dr S Tronic,5.121,2024,Petrol,34.5
Audi TT,2.0T FSI Quattro TTS 2dr S Tronic,25.652,2016,Petrol,19.69
Audi A3 Saloon,35 TFSI Edition 1 4dr S Tronic,19.851,2021,Petrol,28.0
Audi A3,40 TFSI e S Line 5dr S Tronic,5.782,2023,Hybrid,31.95
Audi A3,35 TDI S Line 5dr S Tronic,8.388,2022,Diesel,27.748
Audi S3,S3 TFSI Quattro 5dr S Tronic,5.108,2023,Petrol,37.45
Audi A3 Saloon,35 TFSI Sport 4dr S Tronic,6.448,2022,Petrol,25.348
Audi A3 Saloon,30 TFSI Sport 4dr,2.888,2023,Petrol,24.45
Audi A3 Saloon,35 TFSI S Line 4dr,4.273,2022,Petrol,25.448
Audi A3,40 TFSI e S Line 5dr S Tronic,16.412,2023,Hybrid,28.95
Audi Q3,40 TFSI Quattro S Line 5dr S Tronic,20.744,2019,Petrol,nan
Audi A3 Saloon,35 TFSI Sport 4dr S Tronic,10.888,2022,Petrol,nan
Audi A3,35 TFSI SE Technik 5dr,46.914,2020,Petrol,15.75
Audi Q3,35 TFSI Sport 5dr,35.228,2021,Petrol,nan
Audi A3,40 TFSI e Sport 5dr S Tronic,17.028,2021,Hybrid,nan
Audi A3 Saloon,35 TFSI S Line 4dr S Tronic,9.308,2022,Petrol,nan
Audi A3,35 TFSI S Line 5dr S Tronic,49.843,2019,Petrol,nan
Audi A3 Saloon,40 TDI Quattro Vorsprung 4dr S Tronic,24.868,2021,Diesel,35.95
Audi A3,30 TFSI Sport 5dr S Tronic,20.586,2021,Petrol,nan
Audi Q3,35 TFSI S Line 5dr,33.774,2020,Petrol,nan
Audi A3,30 TFSI Sport 5dr,12.018,2022,Petrol,23.75
Audi A3,35 TFSI S Line 5dr S Tronic,30.126,2019,Petrol,17.75
Audi S3,S3 TFSI Quattro Vorsprung 5dr S Tronic,4.871,2023,Petrol,45.95
Audi A3 Saloon,35 TFSI Sport 4dr S Tronic,12.468,2022,Petrol,nan
Audi S3,S3 TFSI 300 Quattro 5dr S Tronic,22.498,2019,Petrol,27.95
Audi S3,S3 TFSI Quattro 4dr S Tronic,17.518,2020,Petrol,28.95
Audi Q3,35 TDI S Line 5dr S Tronic,16.22,2023,Diesel,32.45
Audi A3,35 TFSI Black Edition 5dr,30.394,2018,Petrol,17.95
Audi Q3,45 TFSI 245 Quattro Black Edition 5dr S Tronic,1.948,2023,Petrol,47.95
Audi A3 Saloon,30 TFSI Sport 4dr,12.188,2022,Petrol,23.45
Audi A3,35 TFSI S Line 5dr,5.781,2023,Petrol,27.45
Audi A3 Saloon,35 TFSI Edition 1 4dr S Tronic,26.966,2020,Petrol,26.25
Audi Q3,45 TFSI e Black Edition 5dr S Tronic,20.358,2021,Hybrid,31.95
Audi Q3,35 TFSI S Line 5dr S Tronic,56.508,2019,Petrol,nan
Audi A3 Saloon,30 TFSI S Line 4dr,1.484,2023,Petrol,nan
Audi A3,35 TDI S Line 5dr S Tronic,3.268,2023,Diesel,34.95
Audi A3,35 TDI S Line 5dr S Tronic,7.778,2022,Diesel,nan
Audi Q3,1.4T FSI S Line Edition 5dr,33.948,2018,Petrol,nan
Audi Q3,45 TFSI Quattro S Line 5dr S Tronic,42.998,2020,Petrol,26.95
Audi Q3,45 TFSI e Vorsprung 5dr S Tronic,2.868,2023,Hybrid,46.95
Audi Q3,40 TDI 200 Quattro Black Edition 5dr S Tronic,16.538,2021,Diesel,36.95
Audi A3 Saloon,30 TFSI Sport 4dr,4.646,2022,Petrol,21.65
Audi A3,30 TFSI Sport 5dr,12.468,2022,Petrol,22.95
Audi A3 Saloon,30 TFSI Sport 4dr,13.17,2022,Petrol,21.45
Audi Q3,35 TDI Black Edition 5dr S Tronic,3.688,2023,Diesel,42.95
Audi A3,2.0 TFSI S Line 5dr,55.52,2018,Petrol,14.527
Audi Q3,1.4T FSI S Line Edition 5dr S Tronic,50.352,2018,Petrol,16.327
Audi A5 Sportback,40 TDI Quattro S Line 5dr S Tronic,24.599,2019,Diesel,nan
Audi SQ5,SQ5 TDI Quattro 5dr Tiptronic,29.428,2020,Diesel,nan
Audi A5,40 TDI Quattro S Line 2dr S Tronic,8.864,2020,Diesel,29.45
Audi A5 Sportback,40 TFSI 204 S Line 5dr S Tronic,14.268,2022,Petrol,30.45
Audi A5 Sportback,35 TDI S Line 5dr S Tronic,14.089,2023,Diesel,30.75
Audi A5,40 TFSI 204 Black Edition 2dr S Tronic,30.0,2023,Petrol,38.95
Audi A5 Sportback,35 TFSI S Line 5dr S Tronic,16.629,2023,Petrol,29.95
Audi Q5 Sportback,45 TFSI Quattro S Line 5dr S Tronic,37.858,2021,Petrol,nan
Audi A5 Sportback,35 TDI S Line 5dr S Tronic,16.398,2023,Diesel,31.45
Audi A5 Cabriolet,40 TFSI S Line 2dr,18.985,2019,Petrol,20.95
Audi Q2,30 TFSI S Line 5dr,5.446,2023,Petrol,nan
Audi Q5,40 TDI Quattro Black Edition 5dr S Tronic,45.646,2019,Diesel,29.45
Audi Q5,40 TDI Quattro S Line 5dr S Tronic,6.717,2023,Diesel,41.95
Audi Q5,40 TDI Quattro S Line 5dr S Tronic,9.81,2023,Diesel,41.45
Audi A5 Cabriolet,40 TDI Vorsprung 2dr S Tronic,33.229,2019,Diesel,28.0
Audi Q5,50 TFSI e Quattro Black Edition 5dr S Tronic,1.213,2023,Hybrid,nan
Audi Q5 Sportback,45 TFSI Quattro Sport 5dr S Tronic,4.599,2023,Petrol,39.45
Audi Q5,45 TFSI Quattro Edition 1 5dr S Tronic,2.881,2023,Petrol,45.45
Audi A5,35 TDI S Line 2dr S Tronic,22.014,2021,Diesel,nan
Audi Q2,35 TFSI Sport 5dr S Tronic,27.769,2021,Petrol,23.45
Audi Q2,35 TFSI Sport 5dr S Tronic,12.223,2020,Petrol,20.85
Audi Q2,35 TFSI Black Edition 5dr,12.891,2023,Petrol,nan
Audi Q2,30 TFSI Sport 5dr,9.048,2021,Petrol,20.35
Audi Q2,30 TFSI Sport 5dr,12.556,2021,Petrol,nan
Audi Q2,30 TFSI S Line 5dr,16.25,2021,Petrol,23.75
Audi Q2,35 TFSI Black Edition 5dr S Tronic,6.466,2023,Petrol,30.85
Audi Q5 Sportback,40 TDI Quattro S Line 5dr S Tronic,22.268,2023,Diesel,nan
Audi Q2,35 TFSI S Line 5dr,12.102,2020,Petrol,20.0
Audi Q5 Sportback,40 TDI Quattro S Line 5dr S Tronic,7.688,2023,Diesel,41.75
Audi Q5,40 TDI Quattro S Line 5dr S Tronic,30.902,2022,Diesel,37.49
Audi Q5,45 TFSI Quattro S Line 5dr S Tronic,27.671,2019,Petrol,27.0
Audi Q3,45 TFSI 245 Quattro Black Edition 5dr S Tronic,20.013,2021,Petrol,35.164
Audi A5,35 TFSI S Line 2dr S Tronic,10.19,2022,Petrol,29.45
Audi Q2,35 TFSI Black Edition 5dr,4.488,2023,Petrol,nan
Audi Q5,50 TFSI e Quattro S Line 5dr S Tronic,5.868,2023,Hybrid,54.95
Audi Q5,50 TFSI e Quattro S Line 5dr S Tronic,21.118,2023,Hybrid,43.45
Audi Q5,50 TFSI e Quattro S Line 5dr S Tronic,6.868,2023,Hybrid,55.95
Audi Q5,50 TFSI e Quattro Black Edition 5dr S Tronic,3.0,2024,Hybrid,63.95
Audi A4 Allroad,40 TDI Quattro Sport 5dr S Tronic,33.873,2020,Diesel,30.95
Audi A4,35 TDI Sport Edition 4dr S Tronic,11.92,2022,Diesel,25.45
Audi A4 Avant,35 TFSI Black Edition 5dr S Tronic,11.781,2022,Petrol,29.45
Audi A4,35 TFSI Black Edition 4dr S Tronic,8.042,2023,Petrol,29.95
Audi A4,45 TFSI 265 Quattro Black Edition 4dr S Tronic,18.694,2021,Petrol,32.95
Audi A5,40 TFSI 204 S Line 2dr S Tronic,14.686,2022,Petrol,28.95
Audi A4,35 TFSI Technik 4dr S Tronic,49.0,2023,Petrol,29.45
Audi A4,35 TFSI Sport 4dr S Tronic,10.828,2020,Petrol,24.45
Audi A4 Avant,35 TFSI Black Edition 5dr S Tronic,6.74,2023,Petrol,33.45
Audi A4,35 TFSI S Line 4dr S Tronic,22.289,2023,Petrol,nan
Audi A4,40 TFSI 204 Black Edition 4dr S Tronic,26.212,2020,Petrol,26.45
Audi A4,35 TDI S Line 4dr S Tronic,14.488,2023,Diesel,nan
Audi A1,25 TFSI Black Edition 5dr,5.668,2023,Petrol,25.45
Audi Q7,55 TFSI Quattro S Line 5dr Tiptronic,1.421,2024,Petrol,63.9
Audi A1,30 TFSI Technik 5dr,23.047,2020,Petrol,16.45
Audi A1,30 TFSI 110 S Line 5dr S Tronic,15.408,2021,Petrol,21.45
Audi A1,30 TFSI 110 S Line 5dr,39.869,2021,Petrol,18.75
Audi A1,35 TFSI Sport 5dr S Tronic,44.549,2020,Petrol,nan
Audi A1,30 TFSI 110 S Line 5dr S Tronic,14.327,2023,Petrol,24.75
Audi A1,25 TFSI Black Edition 5dr,18.528,2023,Petrol,nan
Audi A1,30 TFSI 110 S Line 5dr S Tronic,14.114,2023,Petrol,23.75
Audi e-tron GT,390kW Quattro 93kWh 4dr Auto,11.668,2022,Electric,nan
Audi A6,40 TDI Quattro Black Edition 4dr S Tronic,32.984,2020,Diesel,29.45
Audi A6,40 TDI Quattro S Line 4dr S Tronic [C+S Pack],3.458,2023,Diesel,44.95
Audi A6 Avant,40 TFSI Black Edition 5dr S Tronic [Tech Pack],3.668,2023,Petrol,49.95
Audi A6,40 TDI S Line 4dr S Tronic,50.007,2019,Diesel,nan
Audi A6,40 TFSI S Line 4dr S Tronic,40.228,2021,Petrol,nan
Audi RS e-tron GT,475kW Quattro 93kWh Carbon Vorsprung 4dr Auto,8.868,2023,Electric,nan
Audi A6,40 TDI Quattro Black Edition 4dr S Tronic,31.144,2020,Diesel,28.5
Audi A6,40 TDI Quattro S Line 4dr S Tronic,58.988,2019,Diesel,nan
Audi e-tron,230kW 50 Quattro 71kWh Technik 5dr Auto,39.983,2020,Electric,nan
Audi e-tron Sportback,300kW 55 Quattro 95kWh S Line 5dr Auto,23.096,2020,Electric,nan
Audi e-tron S,230kW 50 Quattro 71kWh Technik 5dr Auto [C+S],68.0,2023,Electric,39.948
Audi Q2,30 TFSI S Line 5dr,12.585,2022,Petrol,nan
Audi e-tron,230kW 50 Quattro 71kWh Technik 5dr Auto,22.437,2022,Electric,nan
Audi e-tron,300kW 55 Quattro 95kWh Technik 5dr Auto,18.757,2022,Electric,42.95
Audi Q4 e-tron Sportback,150kW 40 82kWh S Line 5dr Auto,16.02,2021,Electric,36.45
Audi Q4 e-tron Sportback,125kW 35 55.52kWh S Line 5dr Auto,8.984,2023,Electric,46.95
Audi Q4,220kW 50 Quattro 82kWh Sport 5dr Auto,9.268,2023,Electric,44.95
Audi Q4 e-tron Sportback,125kW 35 55.52kWh Sport 5dr Auto,17.268,2022,Electric,nan
Audi Q4,150kW 40 82kWh S Line 5dr Auto,20.208,2023,Electric,39.95
Audi Q8,50 TDI Quattro S Line 5dr Tiptron [Comfort+Sound],5.664,2023,Diesel,nan
Audi Q4,125kW 35 55.52kWh Sport 5dr Auto,2.688,2023,Electric,41.95
Audi Q4,150kW 40 82.77kWh S Line 5dr Auto,7.888,2021,Electric,34.45
Audi Q4,150kW 40 82kWh S Line 5dr Auto,1.2,2023,Electric,52.646
Audi Q4,150kW 40 82kWh S Line 5dr Auto,5.782,2023,Electric,44.45
Audi Q4,150kW 40 82kWh S Line 5dr Auto,4.688,2023,Electric,48.95
Audi Q4,150kW 40 82kWh S Line 5dr Auto,1.659,2024,Electric,38.95
Audi Q4,150kW 40 82kWh S Line 5dr Auto,3.668,2023,Electric,49.95
Audi SQ8,370kW SQ8 Quattro 114kWh Black Edition 5dr Auto,118.0,2023,Electric,nan
Audi A1,30 TFSI 110 Sport 5dr S Tronic,21.342,2021,Petrol,19.45
Audi A3,35 TFSI S Line 5dr S Tronic,14.5,2021,Petrol,23.95
Audi A1,30 TFSI 110 Sport 5dr,12.886,2021,Petrol,18.95
Audi Q2,40 TFSI Quattro S Line 5dr S Tronic,18.054,2020,Petrol,24.45
Audi Q7,50 TDI Quattro S Line 5dr Tiptronic,9.093,2023,Diesel,59.95
Audi A3 Saloon,35 TFSI Black Edition 4dr S Tronic,28.2,2019,Petrol,21.9
Audi Q5,2.0T FSI Quattro S Line 5dr S Tronic,46.268,2018,Petrol,23.948
Audi Q8,55 TFSI Quattro S Line 5dr Tiptronic,35.366,2020,Petrol,43.95
Audi Q4 e-tron Sportback,150kW 40 82kWh Sport 5dr Auto,4.688,2023,Electric,46.95
Audi Q4,220kW 50 Quattro 82kWh Sport 5dr Auto,4.668,2023,Electric,49.95
Audi Q5,50 TFSI e Quattro Black Edition 5dr S Tronic,3.568,2023,Hybrid,56.45
Audi A3,35 TFSI S Line 5dr,16.73,2021,Petrol,22.95
Audi A3,35 TDI S Line 5dr S Tronic,6.852,2023,Diesel,nan
Audi A6 Avant,40 TDI Sport 5dr S Tronic,33.428,2018,Diesel,24.95
Audi Q7,55 TFSI Quattro S Line 5dr Tiptronic,4.0,2023,Petrol,64.95
Audi A5,35 TFSI S Line 2dr S Tronic,5.884,2023,Petrol,39.95
Audi Q2,35 TFSI Sport 5dr,21.468,2021,Petrol,19.95
Audi TT,40 TFSI S Line 2dr S Tronic,44.029,2019,Petrol,18.75
Audi Q7,55 TFSI Quattro S Line 5dr Tiptronic,6.848,2023,Petrol,65.95
Audi Q7,45 TDI Quattro S Line 5dr Tiptronic,5.468,2023,Diesel,59.95
Audi Q7,50 TDI Quattro Black Edition 5dr Tiptronic,7.741,2023,Diesel,58.45
Audi Q7,55 TFSI Quattro S Line 5dr Tiptronic,18.388,2021,Petrol,45.75
Audi Q7,50 TDI Quattro S Line 5dr Tiptronic,5.268,2023,Diesel,55.45
Audi A7,40 TDI S Line 5dr S Tronic,18.904,2021,Diesel,31.45
Audi A7,40 TDI S Line 5dr S Tronic,33.718,2022,Diesel,31.45
Audi TT,45 TFSI Sport Edition 2dr S Tronic,37.928,2021,Petrol,nan
Audi TT,40 TFSI Final Edition 2dr S Tronic,6.118,2023,Petrol,33.45
Audi A7,40 TDI Quattro S Line 5dr S Tronic,9.324,2022,Diesel,38.95
Audi TT,40 TFSI Black Edition 2dr S Tronic,6.448,2023,Petrol,38.95
Audi A7,40 TDI Quattro Black Edition 5dr S Tronic,12.448,2023,Diesel,49.95
Audi TT S,50 TFSI 320 Quattro TTS Black Ed 2dr S Tronic,9.948,2021,Petrol,nan
Audi TT,40 TFSI S Line 2dr S Tronic,34.848,2020,Petrol,21.948
Audi TT,45 TFSI Quattro Sport 2dr S Tronic,1.968,2022,Petrol,36.45
Audi Q2,35 TFSI Sport 5dr,59.108,2021,Petrol,17.45
Audi A3,35 TDI S Line 5dr S Tronic,5.688,2023,Diesel,33.45
Audi A1,30 TFSI 110 S Line 5dr S Tronic,15.909,2023,Petrol,24.85
Audi Q5 Sportback,40 TDI Quattro S Line 5dr S Tronic,7.57,2023,Diesel,44.45
Audi A3,35 TFSI S Line 5dr S Tronic,14.012,2023,Petrol,26.85
Audi A4 Avant,35 TFSI Technik 5dr,22.868,2022,Petrol,22.75
Audi e-tron,300kW 55 Quattro 95kWh Edition 1 5dr Auto,40.578,2019,Electric,28.948
Audi Q7,55 TFSI Quattro S Line 5dr Tiptronic,3.668,2023,Petrol,69.85
Audi A3,35 TFSI Edition 1 5dr S Tronic,12.036,2023,Petrol,30.95
Audi A5 Sportback,35 TFSI S Line 5dr S Tronic,14.538,2023,Petrol,30.95
Audi Q2,35 TFSI S Line 5dr S Tronic,14.453,2023,Petrol,27.45
Audi Q3,35 TFSI S Line 5dr S Tronic,14.226,2023,Petrol,32.45
Audi A1,30 TFSI 110 S Line 5dr,7.268,2021,Petrol,20.95
Audi A4,35 TFSI Technik 4dr S Tronic,11.758,2022,Petrol,23.75
Audi A1,30 TFSI 110 Black Edition 5dr,5.226,2022,Petrol,24.45
Audi Q5,40 TDI Quattro Sport 5dr S Tronic,67.858,2019,Diesel,22.45
Audi e-tron,230kW 50 Quattro 71kWh Technik 5dr Auto,32.628,2021,Electric,23.95
Audi Q5,45 TFSI Quattro S Line 5dr S Tronic,7.968,2021,Petrol,37.45
Audi A5,35 TFSI Black Edition 2dr S Tronic,65.968,2020,Petrol,20.45
Audi RS6,RS 6 TFSI Quattro Vorsprung 5dr Tiptronic,12.268,2022,Petrol,86.45
Audi Q2,35 TFSI S Line 5dr S Tronic,6.978,2022,Petrol,28.45
Audi Q2,30 TFSI Technik 5dr,7.124,2022,Petrol,19.85
Audi A3,35 TFSI Edition 1 5dr S Tronic,4.282,2023,Petrol,30.85
Audi Q2,35 TFSI S Line 5dr S Tronic,2.688,2023,Petrol,31.75
Audi A1,30 TFSI 110 Sport 5dr,9.266,2021,Petrol,19.95
Audi Q5,40 TDI Quattro Edition 1 5dr S Tronic,9.554,2023,Diesel,44.45
Audi e-tron Sportback,300kW 55 Quattro 95kWh S Line 5dr Auto,26.879,2021,Electric,35.95
Audi Q3,35 TFSI S Line 5dr S Tronic,38.448,2021,Petrol,27.45
Audi A5,40 TFSI S Line 2dr S Tronic,28.888,2020,Petrol,26.95
Audi A5,40 TFSI S Line 2dr S Tronic,28.888,2020,Petrol,26.95
Audi RS6,RS 6 TFSI Quattro Performance 5dr Tiptronic,999.0,2023,Petrol,112.9
Audi S8,S8 Quattro Black Edition 4dr Tiptronic,13.608,2021,Petrol,nan
Audi A8,55 TFSI Quattro Black Edition 4dr Tiptronic,7.448,2023,Petrol,64.95
Audi A8,60 TFSI e Quattro Sport 4dr Tiptronic,30.988,2021,Hybrid,43.448
Audi S3,S3 TFSI Quattro 5dr S Tronic,17.998,2021,Petrol,nan
Audi S3,S3 TFSI Black Edition Quattro 5dr S Tronic,2.158,2023,Petrol,nan
Audi R8,5.2 FSI V10 Quattro Perf Decennium Ed 2dr S Tronic,25.71,2019,Petrol,114.9
Audi SQ5,SQ5 Quattro 5dr Tip Auto,46.596,2018,Petrol,28.98
Audi RS4,RS 4 TFSI Quattro Carbon Black 5dr Tiptronic,4.448,2022,Petrol,57.45
Audi RS6,RS 6 TFSI Quattro Carbon Black 5dr Tiptronic,20.468,2020,Petrol,73.95
Audi RS6,RS 6 TFSI Quattro Vorsprung 5dr Tiptronic,9.246,2022,Petrol,nan
Audi RS5,RS 5 TFSI Quattro Carbon Black 5dr Tiptronic,2.984,2023,Petrol,65.4
Audi RS7,RS 7 TFSI Quattro Carbon Black 5dr Tiptronic,2.014,2023,Petrol,99.95
Audi R8 Spyder,5.2 FSI V10 Quattro Perform Carbon Bk 2dr S Tronic,30.248,2022,Petrol,nan
Audi R8,5.2 FSI V10 Quattro Performance 2dr S Tronic,258.0,2023,Petrol,134.95
Audi Q3,40 TFSI Quattro S Line 5dr S Tronic,21.542,2020,Petrol,27.45
Audi A3,35 TFSI Sport 5dr,8.388,2020,Petrol,19.988
Audi Q2,1.0 TFSI Sport 5dr,65.372,2018,Petrol,12.495
Audi A5,35 TFSI S Line 2dr S Tronic,39.128,2019,Petrol,17.995
Audi A4 Avant,2.0 TDI 190 S Line 5dr,99.315,2016,Diesel,10.995
Audi A3 Saloon,35 TFSI Sport 4dr,5.278,2023,Petrol,23.9
Audi A3,35 TFSI Technik 5dr S Tronic,8.449,2023,Petrol,23.2
Audi A3,35 TFSI Edition 1 5dr,41.435,2021,Petrol,22.5
Audi A3,35 TFSI S Line 5dr,5.0,2023,Petrol,31.0
Audi A3,35 TFSI Black Edition 5dr,5.0,2023,Petrol,33.516
Audi A3,35 TFSI Black Edition 5dr S Tronic,74.883,2019,Petrol,15.2
Audi A3,30 TDI S Line 5dr,14.632,2020,Diesel,22.4
Audi Q3,35 TFSI Sport 5dr,25.055,2020,Petrol,22.9
Audi Q3,35 TFSI Black Edition 5dr,35.966,2021,Petrol,26.7
Audi Q3,45 TFSI Quattro Edition 1 5dr S Tronic,30.042,2020,Petrol,33.9
Audi A3 Saloon,35 TFSI S Line 4dr S Tronic,4.167,2024,Petrol,31.9
Audi A3 Saloon,35 TFSI S Line 4dr,12.967,2023,Petrol,25.6
Audi Q3,40 TDI 200 Quattro S Line 5dr S Tronic,5.0,2023,Diesel,43.476
Audi A3 Saloon,30 TFSI S Line 4dr,5.0,2023,Petrol,26.995
Audi A3,35 TFSI Black Edition 5dr,5.0,2023,Petrol,28.5
Audi A3 Saloon,30 TFSI Sport 4dr,5.0,2023,Petrol,26.5
Audi A5 Sportback,40 TFSI 204 Black Edition 5dr S Tronic,14.186,2022,Petrol,35.4
Audi A3 Saloon,35 TFSI Sport 4dr,15.325,2022,Petrol,21.6
Audi Q3,35 TFSI S Line 5dr S Tronic,5.0,2024,Petrol,38.4
Audi Q3,35 TFSI S Line 5dr,5.0,2024,Petrol,37.4
Audi A3,35 TDI S Line 5dr S Tronic,28.09,2020,Diesel,22.49
Audi A5,35 TFSI S Line 2dr S Tronic,19.146,2021,Petrol,26.4
Audi S5,S5 TDI 341 Quattro Black Edition 5dr Tiptronic,9.168,2023,Diesel,47.4
Audi A5 Sportback,40 TFSI 204 Black Edition 5dr S Tronic,22.012,2022,Petrol,34.4
Audi A5,35 TFSI Black Edition 2dr S Tronic,4.167,2024,Petrol,37.9
Audi A5 Sportback,35 TFSI Black Edition 5dr S Tronic,5.0,2023,Petrol,40.0
Audi A4 Avant,35 TDI Sport 5dr S Tronic,67.3,2019,Diesel,15.743
Audi A5 Sportback,40 TFSI 204 S Line 5dr S Tronic,5.0,2023,Petrol,34.9
Audi Q2,30 TFSI S Line 5dr,5.0,2024,Petrol,27.0
Audi A5,40 TFSI 204 Black Edition 2dr S Tronic,5.427,2023,Petrol,36.9
Audi A5 Sportback,35 TDI S Line 5dr S Tronic,5.488,2021,Diesel,28.4
Audi Q2,35 TFSI S Line 5dr S Tronic,11.504,2023,Petrol,27.4
Audi A5,40 TDI Black Edition 2dr S Tronic,41.185,2020,Diesel,22.4
Audi Q5,50 TFSI e Quattro S Line 5dr S Tronic,2.776,2023,Hybrid,49.4
Audi Q5,2.0 TDI Quattro S Line 5dr S Tronic,49.055,2018,Diesel,24.3
Audi A5,40 TFSI 204 S Line 2dr S Tronic,5.0,2024,Petrol,48.0
Audi Q5,50 TFSI e Quattro Black Edition 5dr S Tronic,5.0,2024,Hybrid,54.9
Audi A5,40 TFSI 204 S Line 2dr S Tronic,5.0,2023,Petrol,35.5
Audi Q5,40 TDI Quattro Sport 5dr S Tronic,19.185,2020,Diesel,28.2
Audi Q5,45 TFSI Quattro S Line 5dr S Tronic,6.402,2023,Petrol,41.9
Audi Q2,30 TFSI Black Edition 5dr,4.167,2024,Petrol,30.5
Audi Q2,35 TFSI Black Edition 5dr,13.303,2021,Petrol,24.9
Audi Q2,35 TFSI S Line 5dr S Tronic,14.916,2023,Petrol,27.9
Audi Q2,35 TFSI S Line 5dr S Tronic,36.428,2022,Petrol,24.4
Audi Q2,30 TFSI Black Edition 5dr,5.0,2024,Petrol,33.4
Audi Q2,30 TFSI S Line 5dr,4.167,2024,Petrol,28.9
Audi A4 Avant,35 TDI Black Edition 5dr S Tronic,41.404,2021,Diesel,25.9
Audi A4 Avant,35 TFSI Black Edition 5dr S Tronic,1.32,2023,Petrol,34.9
Audi A3 Saloon,35 TFSI Sport 4dr,9.532,2023,Petrol,23.5
Audi A4 Avant,35 TFSI Black Edition 5dr S Tronic,2.902,2023,Petrol,34.9
Audi Q5,50 TFSI e Quattro S Line 5dr S Tronic,6.0,2023,Hybrid,46.995
Audi A4 Avant,40 TFSI 204 Black Edition 5dr S Tronic,6.427,2023,Petrol,36.4
Audi A4 Avant,35 TDI Black Edition 5dr S Tronic,43.26,2021,Diesel,27.4
Audi A4,40 TFSI 204 S Line 4dr S Tronic,5.0,2024,Petrol,43.6
Audi Q2,35 TFSI S Line 5dr,3.431,2023,Petrol,27.9
Audi Q5,50 TFSI e Quattro S Line 5dr S Tronic,6.0,2023,Hybrid,47.9
Audi A1,25 TFSI Sport 5dr,5.0,2023,Petrol,22.4
Audi A1,30 TFSI 110 Black Edition 5dr,13.373,2022,Petrol,23.9
Audi A3,40 TFSI e S Line 5dr S Tronic,13.448,2022,Hybrid,26.95
Audi A3,35 TDI S Line 5dr S Tronic,10.302,2022,Diesel,26.95
